28.33037	109.30168	307
40.80959	120.55425	305.6
22.42119	113.72182	305.4
21.5	109	304.85
31.88942	117.23251	302.5
31.24099	121.49187	301.78
38.75505	115.57223	300
23.17066	113.26314	299.28
35.30621	113.84823	298.75
34.93711	113.04091	295
24.9512	108.23099	294
32.70469	116.59711	294
22.96598	112.88686	293
33.92513	106.52028	291.07
28.37517	109.42158	291
26.13571	119.32756	290
25.78351	113.1684	289.22
45.82856	127.49354	287.44
45.88162	127.02097	287.44
40.71187	120.83567	286.2
26.58423	106.71285	286
34.98043	112.9095	285
31.12938	121.37811	284.93
31.27855	121.48088	284.9
26.57625	112.59861	283.2
28.87249	119.82933	282.67
34.9352	113.08717	281.8
41.75415	123.28029	278.86
30.4558	91.6938	277.69
30.28494	120.06957	276.93
24.56461	110.42559	275
34.91662	113.00297	273.5
26.79833	104.39336	273.31
27.03222	104.59111	273.1
24.83473	108.25035	273
24.9512	108.23099	273
25.78196	113.16806	271.04
40.57224	110.1481	270.84
45.71385	126.70374	265.24
45.71463	126.66617	264.31
29.02675	116.49754	262.83
28.49374	121.42531	262.34
27.12851	104.83874	261.39
24.82273	108.25866	260
27.84636	112.9469	258.6
42.78576	129.40572	258.2
26.01066	119.35425	257.22
30.41841	120.13607	252
28.02736	112.98433	252
45.69863	126.6242	251.16
28.57028	112.93832	249.5
35.26861	113.90983	246.88
32.35459	119.17289	243
30.29628	120.26389	242.52
25.46126	114.33882	240.65
45.73196	127.04406	239.5
45.74499	126.97344	239.5
45.87873	127.6239	239.5
25.98351	119.34936	238.42
27.30101	104.41914	237.9
25.04704	108.24515	236
26.0557	119.31544	233
23.63823	116.83861	232.35
34.9162	113.07335	230
25.99377	119.36876	228.25
45.75784	126.60061	227.47
36.27124	114.42558	227.38
34.92915	113.05927	226.2
35.77734	114.42384	226.15
31.33722	121.47424	225.07
26.05802	119.28944	225
39.08637	117.31593	222.67
44.0718	87.31934	221.48
28.21939	112.94941	221
24.44754	117.8172	221
28.33823	117.23697	220.01
34.958	112.93988	220
22.85466	113.52681	218.79
31.22102	121.49346	218.43
26.05108	105.76477	218.2
26.02885	119.41859	217.53
39.94903	116.39413	217.29
38.93912	117.35712	217.13
28.90781	116.43099	217.08
35.71517	114.42283	215.7
26.70805	104.66502	215.33
31.88425	117.22483	215
36.33341	114.42179	214.72
23.08226	113.74104	214.7
28.8567	108.76149	213.19
28.23725	113.27787	212.68
27.18899	104.72818	212.5
29.51432	112.85563	212.4
26.10797	119.36017	211.8
22.86985	113.29335	211.5
33.46328	114.42344	210.93
26.56757	112.57028	210.56
26.0611	119.27502	209.35
35.02441	114.424	209.12
22.90306	104.52525	208.64
34.37405	117.15466	207.84
27.28881	104.76072	207.7
45.73734	126.60333	206.77
22.83315	113.28669	205.99
36.71861	117.09444	205.72
31.88279	117.2259	205
26.62414	106.72178	205
28.50083	121.36235	205
25.78351	113.17012	204.99
26.05894	119.3745	204.05
27.55698	113.0639	203.46
35.2822	113.34578	203.02
26.05925	119.27365	203
26.11629	119.29293	202.2
33.85357	114.42392	202.02
34.7861	114.42052	201.76
29.59592	120.8217	201
29.53807	105.08997	201
30.0988	114.97996	200.64
26.67139	119.54802	200.26
28.4788	121.42671	200.09
